cluster_id,food_name,avg_Protein,"avg_Carbohydrate, by difference","avg_Sodium, Na",avg_Energy,avg_Total lipid (fat),avg_Total Sugars,"avg_Fatty acids, total saturated",avg_Cholesterol,"avg_Fiber, total dietary","avg_Fatty acids, total trans","avg_Calcium, Ca","avg_Iron, Fe","avg_Vitamin C, total ascorbic acid","avg_Potassium, K","avg_Vitamin A, IU","avg_Vitamin D (D2 + D3), International Units","avg_Sugars, added"
8069,TANGY WHOLE CRANBERRY COATED WITH ROLLED OAT BALLS,9.2,214.0,,1480.0,11.6,112.8,2.96,,35.8,,,,,,,,
11463,"Flour, whole wheat, unenriched",15.1,71.2,3.0,1550.0,2.73,,,,10.6,,38.0,3.86,,376.0,,,
14530,"BUTTER, STICK, SALTED",,,,,,,,,,,,,,,,,
14309,SMOKEY SWISS PASTEURIZED CHEESE SPREAD,42.86,14.29,2285714.0,714.0,50.0,0.0,42.86,214.0,,0.0,,,,,,,
13427,"VANILLA SHAKE, VANILLA",87.5,412.5,1125.0,3000.0,112.5,225.0,12.5,62.0,37.5,0.0,,,,4375.0,,,
13808,RICH CHOCOLATE HUNGER SMART SHAKE,130.43,139.13,2609.0,1565.0,69.57,52.17,13.04,87.0,43.5,0.0,,,,5043.0,,,
13810,"ORIGINAL NUTRITION SHAKE, VANILLA, VANILLA",112.5,406.25,2458.3333333333335,2750.0,75.0,187.5,12.5,62.0,14.583333333333334,0.0,,,,4812.5,,,
8070,"SPICY DARK COCOA RUB FOR SMOKING & BARBECUING, SPICY DARK COCOA",0.0,66.67,9667.0,333.0,,33.33,,,33.3,,,,,,,,33.3
8031,"CHOCOLATEY CRISPY COOKIE DOUGH FLAVORED BAKE SHOP MEAL REPLACEMENT BARS, CHOCOLATEY CRISPY COOKIE DOUGH",33.33,37.78,244.0,400.0,15.56,2.22,7.78,,11.1,0.0,,,,111.0,,,
2397,"CHOCOLATE FUDGE REAL ITALIAN ICE, CHOCOLATE FUDGE",16.67,600.0,2833.0,2500.0,,466.67,,,16.7,0.0,,,,,,,
11239,"TART CHERRY ALMOND FRUIT, NUT & SEED BARS, TART CHERRY ALMOND",17.86,42.86,428.75,,24.552500000000002,29.9125,5.1325,,7.1,0.0,115.25,3.57,,705.5,,,
8799,DRIED SHRIMPS,29.76,0.0,2396.0,419.0,5.19,0.32,,,138.1,,,,,,,,
15539,"COMPACT THERAPEUTIC NUTRITION SHAKE, MILK CHOCOLATE",225.0,800.0,4250.0,5500.0,150.0,250.0,25.0,125.0,25.0,0.0,,,,8750.0,,,
13971,"ALMONDS, DRIED SWEETENED CRANBERRIES, WALNUTS & CHICKPEAS HEART HEALTHY BLEND",12.5,43.75,188.0,,34.38,28.12,3.12,,9.4,0.0,125.0,2.81,,469.0,,,21.9
10951,"RAW ITALIAN ALMOND BUTTER, RAW ITALIAN ALMOND",21.43,21.43,,571.0,50.0,3.57,3.57,,14.3,0.0,286.0,3.93,,7500000000.0,,,
1276,"STRAWBERRY HONEY ICE CREAM, STRAWBERRY",600.0,4600.0,10400.0,29200.0,900.0,4400.0,230.0,3400.0,,0.0,,,,940.0,,,
11429,"ORCHARD VALLEY, CHOCOLATE CHIP BRIOCHE",36.0,208.0,1840.0,1320.0,32.0,44.0,6.0,140.0,8.0,0.0,,,,,,,
12344,"CARAMEL HIGH PROTEIN SHAKE, CARAMEL",260.87,34.78,2783.0,,26.09,8.7,4.35,174.0,8.7,0.0,5652.0,15.65,200.0,2435.0,,,
2347,"ENERGY COFFEE, SALTED CARAMEL",51.09,211.68,2518.5,1314.0,29.2,211.68,18.25,109.0,10.95,0.0,,,,2883.5,,,
11464,"DELICIOUS VANILLA NUTRITION SHAKE FOR PEOPLE WITH DIABETES, DELICIOUS VANILLA",125.0,200.0,2625.0,2250.0,112.5,50.0,12.5,62.0,50.0,0.0,3125.0,45.0,,5500.0,,,50.0
11022,"PROTEIN 16G, CALORIES 200 HIGH-PROTEIN LAYERED LEAN SNACK BARS, WHIPPED CHOCOLATE MOUSSE, WHIPPED CHOCOLATE MOUSSE",36.36,25.57,414.75,443.5,22.16,9.09,15.342500000000001,31.25,1.7249999999999999,0.0,147.75,3.41,,199.0,,0.0,7.566666666666666
7282,"Flour, coconut",16.1385,58.9025,46.94,,15.28,,13.999,,34.24,,35.98,8.018,,2088.0,,,
12421,Upton's Naturals Ground Seitan 8oz,850.0,300.0,22000.0,5000.0,25.0,0.0,0.0,0.0,50.0,0.0,2000.0,75.0,,3500.0,,0.0,0.0
1383,Lyle's Golden Syrup Plastic bottle,0.0,1600.0,6500.0,6500.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1332,Grande Aged Provolone Gigante Eighths Smoked 4-6 lb Vac-pak,700.0,0.1,28000.0,10000.0,800.0,0.0,500.0,2000.0,0.0,0.0,21200.0,0.0,0.0,3900.0,800000.0,0.0,0.0
8827,DRY ROASTED UNSALTED ALMONDS,0.0,500.0,0.0,16900.0,1500.0,100.0,100.0,0.0,300.0,0.0,0.0,,0.0,,0.0,,
14991,TRAVEL  FLAX AND CHIA,15.38,30.77,0.0,462.0,30.77,0.0,0.0,0.0,30.8,0.0,308.0,5.54,0.0,,0.0,,
12082,"PEANUT CLUSTER MILK CHOCOLATE, PEANUT CLUSTER",6.98,,70.0,512.0,27.91,46.51,9.3,0.0,2.3,60.47,47.0,0.84,,0.0,,0.0,44.2
9017,"CARAMELIZED ONION + FETA SAVORY CHEESE BLEND NESTLED IN FLAKY PUFF PASTRY, TOPPED WITH CARAMELIZED ONIONS PASTRY KISS, CARAMELIZED ONION + FETA",96.34,17.07,354.0,305.0,21.95,2.44,14.63,73.0,1.2,0.0,100.0,1.22,,21.0,,0.0,1.2
2294,"MATCHA BUBBLE TEA KIT, MATCHA BUBBLE",28.57,228.57,571.0,1514.0,35.71,228.57,21.43,143.0,0.0,0.0,1214.0,15.43,,1571.0,,1429.0,200.0
8704,100% ORGANIC CACAO NIBS,3.57,14.29,18.0,321.0,28.57,10.71,16.07,0.0,82.1,0.0,36.0,2.57,0.0,,0.0,,
9590,"ITALIAN APRICOT AND RASPBERRY PASTRIES MINI LINZER TARTS, ITALIAN APRICOT AND RASPBERRY",3.7,51.85,56.0,370.0,16.67,18.52,7.41,37037.0,0.0,0.0,0.0,2.67,,0.0,,0.0,18.5
11643,"SALTED DELUXE MIXED NUTS CASHEWS, ALMONDS, PECANS, BRAZIL NUTS, AND PISTACHIO NUTS, SALTED DELUXE MIXED NUTS",17.86,21.43,286.0,607.0,53.57,3.57,7.14,0.0,7.1,0.0,143.0,4.64,,643.0,,0.0,
12084,"BULGARICUM COW'S CHEESE, BULGARICUM",25.0,0.0,643.0,357.0,28.57,0.0,17.86,71.0,0.0,28.57,714.0,0.0,,54.0,,0.0,
14632,"ORO MANGO GUAYUSA ZERO SUGAR CAFFEINATED WATER, ORO MANGO GUAYUSA",0.0,50.0,5500.0,250.0,0.0,0.0,,,,,,,1700.0,5500.0,,,
12222,"CLASSIC VANILLA MARSHMALLOWS, CLASSIC VANILLA",6.25,31.25,219.0,94.0,0.0,0.0,0.0,0.0,12.5,,,,,,,,
10028,"MILK CHOCOLATE PEANUT BUTTER CUPS, MILK; CHOCOLATE; PEANUT BUTTER",10.0,50.0,175.0,250.0,17.5,10.0,10.0,0.0,15.0,0.0,100.0,1.0,,300.0,,,5.0
8356,"STRAWBERRY FIBER CEREAL, STRAWBERRY",10.0,83.33,192.0,400.0,1.67,26.67,0.165,0.0,28.3,0.0,50.0,4.0,20.0,433.0,,,21.7
12171,"VANILLA KETO CAKE MIX, VANILLA",6.383333333333333,72.34666666666666,207.66666666666666,191.33333333333334,14.34666666666667,0.0,0.0,0.0,42.56666666666667,0.0,130.66666666666666,4.266666666666667,,236.66666666666666,,,0.0
11637,"NUBE BROWNIE HANDCRAFTED ICE CREAM, NUBE BROWNIE",3.1,26.36,93.0,240.0,13.18,24.03,8.53,42636.0,0.0,0.39,70.0,0.16,,109.0,,,51.2
8394,"HONEY OAT CRUNCHY GRANOLA BITES, HONEY; OAT",10.0,63.33,233.0,400.0,20.0,16.67,3.33,0.0,20.0,0.0,33.0,3.67,,333.0,,,16.7
9090,"PEANUT BUTTER PROTEIN BAR, PEANUT BUTTER",42.17,18.17,360.0,1913.0,23.33,15.67,14.33,,4.2,,,,,,,,
14197,WHITE CHEDDAR CHEESE BALLS,6.523062261753487,55.42275730622618,622.7293519695045,537.8996188055909,32.363646759847526,3.504358322744597,5.913163913595934,0.7058064516129032,3.4119440914866628,0.0241423125794155,26.23007712082262,1.1945629820051422,19.751252086811355,7807.763888888889,131.27777777777777,0.0,4.567592592592593
12783,ZITI,8.710206790572844,39.3407888978909,554.9786276336192,278.6623572509022,9.606807575837264,3.816816335993954,3.1358155322762613,18.56739440968432,2.026619089295391,0.005555837983054347,103.28184565509251,2.0963848113724812,2.1744290192566056,281.0376355621092,349.3384685784015,6.91544477028348,1.7676680569185474
10623,"ZOET, CREME BRULEE TRUFFLES",5.370787153652407,59.575010995915804,125.65163934426229,531.8693056864594,31.523779453345906,53.24718818724476,20.293213949104636,18.080383724776713,1.8000667556742305,0.0013734776725304464,130.90089492873716,1.7280114017437946,1.3562275017998564,382.69736842105266,112.77777777777777,0.0,0.0
6336,"ZESTY LEMON PODS, ZESTY LEMON",8.103001373626379,30.75768334475668,509.8807402330363,313.7583846680356,18.402272416153316,9.259645340751042,3.2436382536382533,10.12873399715505,6.569404517453801,0.003131313131313131,66.72912127814088,2.4827219796215414,9.6409375,332.1393258426966,534.89592760181,153.38529411764705,2.744594594594594
12489,"Zee Zees Hummus Cup, Taco, 4.5 oz.",5.6874781055665045,18.628643191489353,461.0725215765423,123.4335642487447,3.1108413195781104,3.505320521472403,0.377561725433757,1.3122984042122317,5.376803551147122,0.0012212007809957698,41.5328777230867,1.777492701593818,5.4476094781043845,1321.3665824014795,409.4559136266972,0.37329079307201457,1.9250615430982514
10608,"WINE LOVER'S CHOCOLATE, 55% COCOA, DARK CHOCOLATE DROPS",5.7844039735099315,53.28707717569786,97.87251655629139,540.3973727422003,36.70715927750411,40.808932676518886,23.447619047619046,3.7829716193656093,7.327750410509033,0.0,42.23519458544839,5.65679054054054,0.36843033509700174,340.16,20.98010849909584,3.8181818181818183,2.625
1118,"ZOMBIE POPS, SOUR APPLE",0.47372872996300847,87.53662188568647,203.28182725911134,353.64723393698836,0.23408787255909552,68.96409623839752,0.18994618834080718,0.409392789373814,0.08158019990480724,0.0,35.49702244617499,0.225365275142315,23.993333333333336,102.48182342758223,10.32,9.486366165831942,68.5336834391794
14295,"TORTILLERIA BRENDA, WHITE CORN TORTILLAS",51.965636363636364,0.7032641095890411,1981.4,578.148051948052,41.65371428571428,0.34585764192139734,14.944230129870128,113.20418848167539,0.11333333333333331,0.002398076923076923,67.5372234741784,1.565,0.5860465116279069,172.43103448275863,156.43030303030304,9.934782608695652,0.0
8437,"WILD BLUEBERRY & PISTACHIO BARS, WILD BLUEBERRY & PISTACHIO",14.463990147783251,54.87399014778325,684.0591133004926,426.0837438423645,17.916305418719215,8.211576354679801,2.2158793969849246,0.0,17.099507389162557,0.0,101.02116402116403,4.365925925925926,6.514285714285714,565.020618556701,579.6122448979592,5.045454545454546,4.220370370370371
9722,"THE COOL CUCUMBER + DILL COCONUT CHIPS, THE COOL CUCUMBER + DILL",10.343913043478262,29.005,34.32608695652174,615.195652173913,55.94021739130436,8.828043478260868,44.83978260869564,0.0,19.94347826086956,0.0,23.133333333333333,2.084888888888889,0.0,524.8,0.0,0.0,0.0
14123,"WILD HARVEST, ORGANIC CREAMY PEANUT BUTTER",18.044812680115275,22.01008645533141,266.4463768115942,615.4092219020173,54.46368876080692,4.41813953488372,6.965623188405796,0.0,7.149415204678363,0.0,131.87134502923976,3.744590643274854,0.1,596.0493827160494,8.380281690140846,0.0,2.5060000000000002
